"행정구역(시군구)별","성별","연령별","항목","단위","2002 년","2003 년","2004 년","2005 년","2006 년","2007 년","2008 년","2009 년","2010 년","2011 년","2012 년","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년",
"전라남도","계","45 - 49세","순이동[명]","명","-442","-252","92","577","316","184","547","823","673","972","1021","1070","1288","1447","949","1067","588","626","569","853",
"전라남도","계","50 - 54세","순이동[명]","명","-208","79","40","434","161","248","253","877","723","1338","1055","1466","1409","1575","1096","1206","1202","908","1278","1577",
"전라남도","계","55 - 59세","순이동[명]","명","-380","-320","-124","148","-180","-165","109","367","314","892","757","1220","1036","1523","1291","1426","1265","1168","1237","1885",
"전라남도","계","60 - 64세","순이동[명]","명","-401","-449","-267","-86","-374","-241","62","312","362","424","579","723","761","785","778","1042","998","1018","1229","1730",
"전라남도","계","65 - 69세","순이동[명]","명","-490","-563","-447","-330","-521","-271","52","122","85","188","386","247","589","551","530","599","428","471","691","877",
"전라남도","계","70 - 74세","순이동[명]","명","-386","-523","-424","-308","-632","-265","-312","-257","-190","-51","150","154","182","176","169","171","108","198","330","345",
"전라남도","계","75 - 79세","순이동[명]","명","-312","-458","-525","-466","-601","-486","-456","-364","-319","-344","-262","-193","-95","-166","-273","-110","-311","-258","-85","-51",
"전라남도","계","80세이상","순이동[명]","명","-419","-342","-581","-410","-706","-538","-605","-520","-553","-772","-750","-595","-764","-885","-1127","-848","-1177","-1115","-800","-756",
"전라남도","계","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-7506","-6838","-6156","-4632","-8213","-7595","-9369","-9587","-12712","-10545",
"전라남도","남자","계","순이동[명]","명","-23340","-17251","-14795","-8605","-11082","-6707","-5579","-2457","-4046","-1388","-1715","-726","575","2852","-523","-1011","-2094","-2035","-2867","-1632",
"전라남도","남자","0 - 4세","순이동[명]","명","-1231","-148","-660","-131","-417","-236","-176","-427","-350","-205","-179","-375","-190","91","-100","-482","-603","-529","-417","-397",
"전라남도","남자","5 - 9세","순이동[명]","명","-1751","-1023","-1216","-690","-883","-423","-424","-209","-325","-32","-255","-50","81","252","221","-99","-142","-289","14","136",
"전라남도","남자","10 - 14세","순이동[명]","명","-1387","-1483","-1320","-716","-825","-569","-474","-473","-369","-127","-164","-99","92","171","53","6","-26","-124","-36","99",
"전라남도","남자","15 - 19세","순이동[명]","명","-1218","-809","-960","-353","-313","-312","-323","-208","54","-139","-27","173","6","14","-137","-174","-62","-119","-302","-158",
"전라남도","남자","20 - 24세","순이동[명]","명","-7543","-5374","-5059","-4233","-4144","-3306","-2677","-1907","-2237","-1751","-1960","-1937","-1671","-1719","-2292","-2052","-1501","-2019","-2617","-2582",
"전라남도","남자","25 - 29세","순이동[명]","명","-5821","-5101","-3996","-3294","-3847","-2567","-2612","-1550","-2189","-1857","-1765","-1679","-1304","-1165","-1505","-1576","-1626","-940","-2225","-2110",
"전라남도","남자","30 - 34세","순이동[명]","명","-1653","-1392","-844","-171","-510","18","-40","282","-303","-304","-140","-128","-45","362","-138","-75","-641","-403","-577","-475",
"전라남도","남자","35 - 39세","순이동[명]","명","-1043","-832","-276","-123","-134","300","251","359","100","383","233","321","416","800","447","343","-63","-9","-55","-51",
"전라남도","남자","40 - 44세","순이동[명]","명","-679","-579","-271","209","58","146","178","400","286","542","488","649","490","765","523","360","255","119","156","145",
"전라남도","남자","45 - 49세","순이동[명]","명","-265","-19","106","498","220","263","448","527","543","601","673","622","801","817","576","554","322","463","302","461",
"전라남도","남자","50 - 54세","순이동[명]","명","-128","107","114","344","202","280","226","554","461","821","638","788","830","882","681","626","670","539","777","754",
"전라남도","남자","55 - 59세","순이동[명]","명","-85","-5","35","271","105","37","158","261","208","586","434","680","555","908","624","753","671","661","875","872",
"전라남도","남자","60 - 64세","순이동[명]","명","-95","-46","35","66","-17","15","84","245","224","216","331","373","430","433","445","587","642","591","776","1137",
"전라남도","남자","65 - 69세","순이동[명]","명","-132","-132","-27","-1","-51","37","108","78","104","140","210","161","276","355","361","337","272","311","475","526",
"전라남도","남자","70 - 74세","순이동[명]","명","-118","-136","-106","-62","-180","-77","-45","-90","-43","-12","55","38","86","142","97","83","91","101","230","221",
"전라남도","남자","75 - 79세","순이동[명]","명","-73","-180","-154","-118","-148","-136","-121","-92","-100","-47","-74","-73","-64","-20","-71","-27","-94","-105","-36","13",
"전라남도","남자","80세이상","순이동[명]","명","-118","-99","-196","-101","-198","-177","-140","-207","-110","-203","-213","-190","-214","-236","-308","-175","-259","-283","-207","-223",
"전라남도","남자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-3911","-3711","-3136","-2539","-4049","-3765","-3796","-3325","-5467","-5255",
"전라남도","여자","계","순이동[명]","명","-22812","-18852","-17457","-11402","-13603","-9866","-7739","-4968","-6015","-3834","-3339","-1580","-1171","1084","-2682","-2036","-5936","-6753","-6887","-2855",
"전라남도","여자","0 - 4세","순이동[명]","명","-1110","-66","-629","-206","-426","-93","-243","-368","-363","-307","-143","-353","-204","204","-259","-318","-523","-469","-383","-402",
"전라남도","여자","5 - 9세","순이동[명]","명","-1462","-1065","-900","-544","-772","-433","-412","-316","-282","-146","-143","-44","25","222","127","-12","-131","-247","-11","87",
"전라남도","여자","10 - 14세","순이동[명]","명","-1369","-1315","-1134","-768","-878","-689","-599","-432","-418","-228","-265","-101","-56","72","50","39","-140","-53","-17","-7",
"전라남도","여자","15 - 19세","순이동[명]","명","-3250","-1690","-1827","-997","-1163","-800","-890","-665","-579","-518","-478","-242","-454","-382","-497","-505","-495","-664","-949","-788",
"전라남도","여자","20 - 24세","순이동[명]","명","-7410","-6914","-6122","-4620","-4459","-3694","-3002","-2240","-2373","-2325","-2346","-2199","-2246","-1951","-2907","-2556","-3280","-3935","-4415","-3656",
"전라남도","여자","25 - 29세","순이동[명]","명","-2958","-2605","-2818","-1947","-1944","-1819","-1330","-853","-1212","-1027","-976","-865","-647","-665","-1073","-964","-1576","-1628","-1737","-908",
"전라남도","여자","30 - 34세","순이동[명]","명","-1356","-1233","-886","-470","-589","-147","-81","-98","-368","-84","-10","132","186","815","186","7","-364","-240","-488","-250",
"전라남도","여자","35 - 39세","순이동[명]","명","-1261","-982","-737","-547","-674","-366","-147","-142","-227","111","-52","117","229","605","290","135","-294","-280","-54","50",
"전라남도","여자","40 - 44세","순이동[명]","명","-612","-664","-361","35","-228","-49","33","62","-1","145","192","282","290","439","393","323","81","25","-90","320",
"전라남도","여자","45 - 49세","순이동[명]","명","-177","-233","-14","79","96","-79","99","296","130","371","348","448","487","630","373","513","266","163","267","392",
"전라남도","여자","50 - 54세","순이동[명]","명","-80","-28","-74","90","-41","-32","27","323","262","517","417","678","579","693","415","580","532","369","501","823",
"전라남도","여자","55 - 59세","순이동[명]","명","-295","-315","-159","-123","-285","-202","-49","106","106","306","323","540","481","615","667","673","594","507","362","1013",
"전라남도","여자","60 - 64세","순이동[명]","명","-306","-403","-302","-152","-357","-256","-22","67","138","208","248","350","331","352","333","455","356","427","453","593",
"전라남도","여자","65 - 69세","순이동[명]","명","-358","-431","-420","-329","-470","-308","-56","44","-19","48","176","86","313","196","169","262","156","160","216","351",
"전라남도","여자","70 - 74세","순이동[명]","명","-268","-387","-318","-246","-452","-188","-267","-167","-147","-39","95","116","96","34","72","88","17","97","100","124",
"전라남도","여자","75 - 79세","순이동[명]","명","-239","-278","-371","-348","-453","-350","-335","-272","-219","-297","-188","-120","-31","-146","-202","-83","-217","-153","-49","-64",
"전라남도","여자","80세이상","순이동[명]","명","-301","-243","-385","-309","-508","-361","-465","-313","-443","-569","-537","-405","-550","-649","-819","-673","-918","-832","-593","-533",
"전라남도","여자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-3595","-3127","-3020","-2093","-4164","-3830","-5573","-6262","-7245","-5290",
"경상북도","계","계","순이동[명]","명","-31278","-36833","-26921","-11517","-3319","-14611","-14100","-8307","-3552","4816","-4860","-1865","-988","-577","-3151","-5581","-9225","-4571","-16978","3337",
"경상북도","계","0 - 4세","순이동[명]","명","-2096","-1944","-1911","-949","-29","-648","-840","-1764","-713","-499","-1053","-989","-954","-610","-698","-1181","-1475","-728","-941","-375",
"경상북도","계","5 - 9세","순이동[명]","명","-2943","-3061","-3012","-1513","-1861","-1778","-1874","-1641","-974","-417","-726","-784","-654","-404","-187","-528","-707","-392","-642","-231",
"경상북도","계","10 - 14세","순이동[명]","명","-2334","-3064","-2676","-1638","-1765","-1626","-1906","-1563","-1034","-479","-842","-462","-490","-327","-32","-268","-183","-129","-181","-1",
"경상북도","계","15 - 19세","순이동[명]","명","-1773","-1031","-1269","35","1456","-111","-391","762","690","1150","637","561","71","160","-60","-240","-388","-132","-827","11",
"경상북도","계","20 - 24세","순이동[명]","명","-9017","-8858","-7437","-5219","-1998","-5270","-4580","-2638","-3091","-1773","-4149","-3260","-3870","-3638","-4937","-4455","-4821","-5500","-9181","-5306",
"경상북도","계","25 - 29세","순이동[명]","명","-6586","-8327","-4726","-3594","-847","-4929","-4125","-3300","-2767","-1980","-2993","-2900","-3148","-3172","-3663","-3988","-4761","-4422","-6481","-2496",
"경상북도","계","30 - 34세","순이동[명]","명","-2831","-3696","-2557","-1032","11","-875","-1356","-2103","-304","150","-1220","-946","-668","-367","-967","-1600","-2187","-1473","-2478","-555",
"경상북도","계","35 - 39세","순이동[명]","명","-2795","-3232","-2299","-1067","-1037","-1191","-1352","-1354","-569","358","-549","-417","-193","-109","-109","-576","-1056","-7","-1376","130",
"경상북도","계","40 - 44세","순이동[명]","명","-994","-1633","-813","326","-31","-199","-329","136","367","650","290","206","583","561","450","112","-11","136","-470","669",
"경상북도","계","45 - 49세","순이동[명]","명","221","-230","515","1147","1236","961","826","1028","1241","1756","1124","1288","1847","1355","1226","1078","976","1067","173","1473",
"경상북도","계","50 - 54세","순이동[명]","명","565","46","459","1291","1352","1000","1074","1593","1514","2317","1728","2336","2262","1984","1775","1615","1579","1869","843","2233",
"경상북도","계","55 - 59세","순이동[명]","명","231","123","267","827","767","489","801","1151","1225","1866","1601","1628","1961","2225","1974","2182","1814","2154","1622","2922",
"경상북도","계","60 - 64세","순이동[명]","명","111","-283","108","546","458","269","577","935","722","1199","1076","1418","1310","1424","1479","1616","1457","1850","1713","2701",
"경상북도","계","65 - 69세","순이동[명]","명","-199","-356","-173","83","-6","20","294","637","408","600","578","665","562","690","726","726","734","860","770","1338",
"경상북도","계","70 - 74세","순이동[명]","명","-221","-441","-530","-95","-193","-70","-13","170","183","263","187","262","373","171","386","227","245","370","361","569",
"경상북도","계","75 - 79세","순이동[명]","명","-318","-466","-411","-284","-325","-251","-261","-120","-4","54","-10","-114","206","31","-57","75","-31","106","130","289",
"경상북도","계","80세이상","순이동[명]","명","-299","-380","-456","-381","-507","-402","-645","-236","-446","-399","-539","-357","-186","-551","-457","-376","-410","-200","-13","-34",
"경상북도","계","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-8250","-6939","-7663","-7193","-9767","-10187","-11885","-11644","-18637","-8574",
"경상북도","남자","계","순이동[명]","명","-15334","-16933","-11385","-4603","-1007","-6159","-6285","-3542","-562","3279","-1595","-82","-296","618","-307","-1507","-3105","-823","-7397","2376",
"경상북도","남자","0 - 4세","순이동[명]","명","-1141","-1036","-950","-647","-31","-337","-440","-984","-418","-260","-523","-549","-488","-351","-329","-625","-784","-453","-491","-178",
"경상북도","남자","5 - 9세","순이동[명]","명","-1707","-1753","-1596","-927","-939","-1003","-1028","-839","-480","-247","-319","-382","-244","-254","-26","-258","-392","-268","-273","-106",
"경상북도","남자","10 - 14세","순이동[명]","명","-1135","-1570","-1403","-906","-955","-874","-1015","-740","-506","-177","-462","-219","-225","-147","5","-100","-33","-40","-35","43",
"경상북도","남자","15 - 19세","순이동[명]","명","-364","-282","-376","206","185","-54","-137","231","355","421","305","389","282","370","234","50","-50","229","-134","335",
"경상북도","남자","20 - 24세","순이동[명]","명","-3692","-3018","-2822","-1903","-734","-2143","-1779","-570","-804","-217","-1771","-1206","-1550","-1534","-1968","-1354","-1290","-1597","-3290","-1827",
"경상북도","남자","25 - 29세","순이동[명]","명","-4290","-5104","-2728","-1983","-640","-2683","-2737","-1995","-1549","-1415","-1814","-1707","-2081","-1993","-2197","-2137","-2581","-2628","-3660","-1763",
"경상북도","남자","30 - 34세","순이동[명]","명","-1369","-1795","-1019","-350","317","-465","-839","-1184","-20","-2","-657","-505","-493","-386","-756","-974","-1281","-919","-1635","-722",
"경상북도","남자","35 - 39세","순이동[명]","명","-1283","-1491","-857","-392","-366","-408","-420","-477","-180","447","-245","-109","-183","66","6","-299","-511","71","-855","-27",
"경상북도","남자","40 - 44세","순이동[명]","명","-748","-849","-378","3","-111","-13","-154","51","229","347","268","203","307","352","279","95","-6","90","-318","264",
"경상북도","남자","45 - 49세","순이동[명]","명","18","-62","195","588","711","530","421","552","720","957","724","685","947","813","731","529","487","539","7","731",
"경상북도","남자","50 - 54세","순이동[명]","명","239","149","290","682","820","605","755","781","829","1174","1027","1303","1142","1076","1035","882","824","1039","394","1153",
"경상북도","남자","55 - 59세","순이동[명]","명","188","132","337","536","487","444","566","679","688","1087","843","871","1105","1310","1169","1173","1041","1247","966","1557",
"경상북도","남자","60 - 64세","순이동[명]","명","191","146","190","397","382","288","480","565","443","677","667","821","743","857","926","1054","964","1146","1223","1696",
"경상북도","남자","65 - 69세","순이동[명]","명","35","-46","112","197","158","199","267","419","217","384","350","426","338","419","540","431","524","582","473","800",
"경상북도","남자","70 - 74세","순이동[명]","명","-28","-91","-123","51","-29","33","61","111","52","162","118","125","154","168","210","133","143","170","218","349",
"경상북도","남자","75 - 79세","순이동[명]","명","-121","-151","-124","-42","-72","-110","-68","-74","10","20","12","-57","26","-8","-38","5","-53","45","48","124",
"경상북도","남자","80세이상","순이동[명]","명","-127","-112","-133","-113","-190","-168","-218","-68","-148","-79","-118","-171","-76","-140","-128","-112","-107","-76","-35","-53",
"경상북도","남자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-4030","-3193","-3993","-3740","-4900","-4450","-5018","-5097","-8606","-4228",
"경상북도","여자","계","순이동[명]","명","-15944","-19900","-15536","-6914","-2312","-8452","-7815","-4765","-2990","1537","-3265","-1783","-692","-1195","-2844","-4074","-6120","-3748","-9581","961",
"경상북도","여자","0 - 4세","순이동[명]","명","-955","-908","-961","-302","2","-311","-400","-780","-295","-239","-530","-440","-466","-259","-369","-556","-691","-275","-450","-197",
"경상북도","여자","5 - 9세","순이동[명]","명","-1236","-1308","-1416","-586","-922","-775","-846","-802","-494","-170","-407","-402","-410","-150","-161","-270","-315","-124","-369","-125",
"경상북도","여자","10 - 14세","순이동[명]","명","-1199","-1494","-1273","-732","-810","-752","-891","-823","-528","-302","-380","-243","-265","-180","-37","-168","-150","-89","-146","-44",
"경상북도","여자","15 - 19세","순이동[명]","명","-1409","-749","-893","-171","1271","-57","-254","531","335","729","332","172","-211","-210","-294","-290","-338","-361","-693","-324",
"경상북도","여자","20 - 24세","순이동[명]","명","-5325","-5840","-4615","-3316","-1264","-3127","-2801","-2068","-2287","-1556","-2378","-2054","-2320","-2104","-2969","-3101","-3531","-3903","-5891","-3479",
"경상북도","여자","25 - 29세","순이동[명]","명","-2296","-3223","-1998","-1611","-207","-2246","-1388","-1305","-1218","-565","-1179","-1193","-1067","-1179","-1466","-1851","-2180","-1794","-2821","-733",
"경상북도","여자","30 - 34세","순이동[명]","명","-1462","-1901","-1538","-682","-306","-410","-517","-919","-284","152","-563","-441","-175","19","-211","-626","-906","-554","-843","167",
"경상북도","여자","35 - 39세","순이동[명]","명","-1512","-1741","-1442","-675","-671","-783","-932","-877","-389","-89","-304","-308","-10","-175","-115","-277","-545","-78","-521","157",
"경상북도","여자","40 - 44세","순이동[명]","명","-246","-784","-435","323","80","-186","-175","85","138","303","22","3","276","209","171","17","-5","46","-152","405",
"경상북도","여자","45 - 49세","순이동[명]","명","203","-168","320","559","525","431","405","476","521","799","400","603","900","542","495","549","489","528","166","742",
"경상북도","여자","50 - 54세","순이동[명]","명","326","-103","169","609","532","395","319","812","685","1143","701","1033","1120","908","740","733","755","830","449","1080",
"경상북도","여자","55 - 59세","순이동[명]","명","43","-9","-70","291","280","45","235","472","537","779","758","757","856","915","805","1009","773","907","656","1365",
"경상북도","여자","60 - 64세","순이동[명]","명","-80","-429","-82","149","76","-19","97","370","279","522","409","597","567","567","553","562","493","704","490","1005",
"경상북도","여자","65 - 69세","순이동[명]","명","-234","-310","-285","-114","-164","-179","27","218","191","216","228","239","224","271","186","295","210","278","297","538",
"경상북도","여자","70 - 74세","순이동[명]","명","-193","-350","-407","-146","-164","-103","-74","59","131","101","69","137","219","3","176","94","102","200","143","220",
"경상북도","여자","75 - 79세","순이동[명]","명","-197","-315","-287","-242","-253","-141","-193","-46","-14","34","-22","-57","180","39","-19","70","22","61","82","165",
"경상북도","여자","80세이상","순이동[명]","명","-172","-268","-323","-268","-317","-234","-427","-168","-298","-320","-421","-186","-110","-411","-329","-264","-303","-124","22","19",
"경상북도","여자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-4220","-3746","-3670","-3453","-4867","-5737","-6867","-6547","-10031","-4346",
"경상남도","계","계","순이동[명]","명","6896","4288","-5611","5619","1294","7943","13029","11239","3246","4534","-2772","3794","6075","5105","1772","3979","-5810","-9310","-16658","-13703",
"경상남도","계","0 - 4세","순이동[명]","명","3335","2527","697","1439","845","1442","1484","1433","719","213","120","497","1140","934","657","1593","260","315","-432","-269",
"경상남도","계","5 - 9세","순이동[명]","명","711","472","-10","454","-264","513","215","70","-98","-325","-419","-10","122","-53","-235","521","-129","-91","-371","-217",
"경상남도","계","10 - 14세","순이동[명]","명","-820","-1028","-1063","-167","-524","-87","-349","-632","-497","-429","-661","-298","-249","-344","-176","237","-179","-211","-156","-167",
"경상남도","계","15 - 19세","순이동[명]","명","-1542","-1000","-1498","-576","-956","-495","-730","-1239","-1210","-844","-1621","-1335","-1239","-1200","-1318","-1347","-1436","-2004","-1440","-1834",
"경상남도","계","20 - 24세","순이동[명]","명","-5026","-4770","-5957","-4910","-4193","-3473","-2910","-3176","-4551","-3708","-4938","-4562","-4500","-4701","-5219","-6355","-7013","-8921","-10738","-10262",
"경상남도","계","25 - 29세","순이동[명]","명","1083","-105","-990","-168","1550","847","2833","3299","52","189","-888","-298","-677","-690","-2071","-3131","-3964","-4082","-5682","-5551",
"경상남도","계","30 - 34세","순이동[명]","명","3319","2821","1597","2734","1554","2502","3691","3989","2298","1880","1087","1969","2145","2197","865","1356","-140","-53","-1514","-1323",
"경상남도","계","35 - 39세","순이동[명]","명","866","846","30","1327","433","1152","1986","1643","954","549","619","1246","1388","1508","1068","1689","535","443","-875","-491",
"경상남도","계","40 - 44세","순이동[명]","명","345","482","-262","764","345","642","777","723","466","459","123","730","690","733","451","615","108","441","-89","26",
"경상남도","계","45 - 49세","순이동[명]","명","1037","998","530","1375","424","1348","1438","851","781","1049","439","1067","950","921","969","1142","828","529","431","454",
"경상남도","계","50 - 54세","순이동[명]","명","964","913","630","1133","821","1235","1451","1209","1220","1695","922","1186","1886","1553","1621","1522","945","841","483","836",
"경상남도","계","55 - 59세","순이동[명]","명","1030","817","438","978","556","1073","1164","1267","1097","1379","856","1486","1942","1548","2063","2142","1457","1255","908","1159",
"경상남도","계","60 - 64세","순이동[명]","명","820","834","491","768","504","589","987","932","898","1075","786","1022","1140","1298","1507","1867","1209","1094","991","1629",
"경상남도","계","65 - 69세","순이동[명]","명","546","299","158","315","314","467","719","542","694","579","396","561","721","810","844","1125","866","582","773","1091",
"경상남도","계","70 - 74세","순이동[명]","명","85","194","-82","202","6","113","318","251","345","442","294","465","438","443","530","533","366","370","649","729",
"경상남도","계","75 - 79세","순이동[명]","명","123","24","-95","47","-100","46","52","66","99","211","211","237","219","96","288","309","397","174","348","337",
"경상남도","계","80세이상","순이동[명]","명","20","-36","-225","-96","-21","29","-97","11","-21","120","-98","-169","-41","52","-72","161","80","8","56","150",
"경상남도","계","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-5284","-3321","-3539","-3655","-7052","-8804","-11763","-14056","-18919","-18183",
"경상남도","남자","계","순이동[명]","명","3932","3173","-1679","4288","1456","5521","8866","7255","1885","2773","-286","3266","3913","3833","1262","1350","-3152","-3711","-7329","-6869",
"경상남도","남자","0 - 4세","순이동[명]","명","1673","1252","264","663","431","667","769","727","415","129","101","190","562","480","297","736","108","185","-144","-57",
"경상남도","남자","5 - 9세","순이동[명]","명","421","184","17","200","-126","268","249","3","-111","-108","-269","-57","6","31","-116","286","-54","6","-219","-150",
"경상남도","남자","10 - 14세","순이동[명]","명","-423","-471","-595","-205","-282","24","-195","-290","-281","-187","-325","-154","-90","-156","-130","133","-102","-58","-59","-134",
"경상남도","남자","15 - 19세","순이동[명]","명","-171","-143","-407","116","-25","-8","-55","-259","-239","-21","-372","-293","-247","-276","-344","-240","-377","-563","-156","-469",
"경상남도","남자","20 - 24세","순이동[명]","명","-2240","-1738","-2471","-1867","-2157","-1283","-1063","-1382","-2197","-1702","-2316","-1920","-1958","-2159","-2502","-2997","-2935","-3684","-4291","-4391",
"경상남도","남자","25 - 29세","순이동[명]","명","-568","-718","-1292","-126","84","648","1689","1562","-628","-151","-724","-212","-492","-408","-1488","-2282","-2576","-2475","-3053","-3513",
"경상남도","남자","30 - 34세","순이동[명]","명","2083","1762","1296","1626","1141","1434","2268","2409","1205","951","424","991","1007","958","359","403","-449","-291","-1091","-1069",
"경상남도","남자","35 - 39세","순이동[명]","명","783","804","215","914","493","747","1281","1300","741","392","642","899","791","977","616","714","102","236","-592","-464",
"경상남도","남자","40 - 44세","순이동[명]","명","154","236","-37","436","291","350","575","551","352","319","257","571","461","491","360","250","-3","223","-135","21",
"경상남도","남자","45 - 49세","순이동[명]","명","481","459","267","679","293","691","844","482","494","468","382","656","598","559","582","570","379","268","182","174",
"경상남도","남자","50 - 54세","순이동[명]","명","430","381","476","574","416","643","785","609","604","727","554","631","987","914","912","660","407","447","238","400",
"경상남도","남자","55 - 59세","순이동[명]","명","470","415","237","499","326","542","605","663","477","775","463","769","988","895","980","914","832","712","490","631",
"경상남도","남자","60 - 64세","순이동[명]","명","403","457","259","426","392","386","600","532","467","625","502","580","627","743","854","1050","631","593","580","891",
"경상남도","남자","65 - 69세","순이동[명]","명","294","208","172","198","164","345","352","230","385","271","235","312","432","481","451","635","472","330","444","684",
"경상남도","남자","70 - 74세","순이동[명]","명","89","83","11","132","44","42","190","152","182","182","107","232","179","250","263","275","202","248","288","403",
"경상남도","남자","75 - 79세","순이동[명]","명","31","17","-22","37","6","16","17","-10","49","68","120","101","79","59","115","164","156","74","149","166",
"경상남도","남자","80세이상","순이동[명]","명","22","-15","-69","-14","-35","9","-45","-24","-30","35","-67","-30","-17","-6","53","79","55","38","40","8",
"경상남도","남자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-2630","-1113","-1466","-1623","-3687","-4881","-6028","-6657","-8556","-9173",
"경상남도","여자","계","순이동[명]","명","2964","1115","-3932","1331","-162","2422","4163","3984","1361","1761","-2486","528","2162","1272","510","2629","-2658","-5599","-9329","-6834",
"경상남도","여자","0 - 4세","순이동[명]","명","1662","1275","433","776","414","775","715","706","304","84","19","307","578","454","360","857","152","130","-288","-212",
"경상남도","여자","5 - 9세","순이동[명]","명","290","288","-27","254","-138","245","-34","67","13","-217","-150","47","116","-84","-119","235","-75","-97","-152","-67",
"경상남도","여자","10 - 14세","순이동[명]","명","-397","-557","-468","38","-242","-111","-154","-342","-216","-242","-336","-144","-159","-188","-46","104","-77","-153","-97","-33",
"경상남도","여자","15 - 19세","순이동[명]","명","-1371","-857","-1091","-692","-931","-487","-675","-980","-971","-823","-1249","-1042","-992","-924","-974","-1107","-1059","-1441","-1284","-1365",
"경상남도","여자","20 - 24세","순이동[명]","명","-2786","-3032","-3486","-3043","-2036","-2190","-1847","-1794","-2354","-2006","-2622","-2642","-2542","-2542","-2717","-3358","-4078","-5237","-6447","-5871",
"경상남도","여자","25 - 29세","순이동[명]","명","1651","613","302","-42","1466","199","1144","1737","680","340","-164","-86","-185","-282","-583","-849","-1388","-1607","-2629","-2038",
"경상남도","여자","30 - 34세","순이동[명]","명","1236","1059","301","1108","413","1068","1423","1580","1093","929","663","978","1138","1239","506","953","309","238","-423","-254",
"경상남도","여자","35 - 39세","순이동[명]","명","83","42","-185","413","-60","405","705","343","213","157","-23","347","597","531","452","975","433","207","-283","-27",
"경상남도","여자","40 - 44세","순이동[명]","명","191","246","-225","328","54","292","202","172","114","140","-134","159","229","242","91","365","111","218","46","5",
"경상남도","여자","45 - 49세","순이동[명]","명","556","539","263","696","131","657","594","369","287","581","57","411","352","362","387","572","449","261","249","280",
"경상남도","여자","50 - 54세","순이동[명]","명","534","532","154","559","405","592","666","600","616","968","368","555","899","639","709","862","538","394","245","436",
"경상남도","여자","55 - 59세","순이동[명]","명","560","402","201","479","230","531","559","604","620","604","393","717","954","653","1083","1228","625","543","418","528",
"경상남도","여자","60 - 64세","순이동[명]","명","417","377","232","342","112","203","387","400","431","450","284","442","513","555","653","817","578","501","411","738",
"경상남도","여자","65 - 69세","순이동[명]","명","252","91","-14","117","150","122","367","312","309","308","161","249","289","329","393","490","394","252","329","407",
"경상남도","여자","70 - 74세","순이동[명]","명","-4","111","-93","70","-38","71","128","99","163","260","187","233","259","193","267","258","164","122","361","326",
"경상남도","여자","75 - 79세","순이동[명]","명","92","7","-73","10","-106","30","35","76","50","143","91","136","140","37","173","145","241","100","199","171",
"경상남도","여자","80세이상","순이동[명]","명","-2","-21","-156","-82","14","20","-52","35","9","85","-31","-139","-24","58","-125","82","25","-30","16","142",
"경상남도","여자","청년층(19-34세)","순이동[명]","명","","","","","","","","","","","-2654","-2208","-2073","-2032","-3365","-3923","-5735","-7399","-10363","-9010",
"제주특별자치도","계","계","순이동[명]","명","234","-1447","-83","-805","-1902","-2928","-2236","-1015","437","2343","4876","7823","11112","14257","14632","14005","8853","2936","3378","3917",
"제주특별자치도","계","0 - 4세","순이동[명]","명","278","165","248","90","-35","-31","12","45","252","278","506","820","982","1061","1108","1006","750","404","347","422",
"제주특별자치도","계","5 - 9세","순이동[명]","명","190","46","78","-81","-203","-145","-85","-74","131","249","458","726","856","979","1018","1054","791","396","851","870",
"제주특별자치도","계","10 - 14세","순이동[명]","명","-66","-191","-166","-266","-248","-275","-358","-167","-99","76","171","304","261","373","379","453","245","15","171","253",
"제주특별자치도","계","15 - 19세","순이동[명]","명","8","-147","-156","-81","-94","-37","-120","-157","-135","-46","-22","48","74","275","92","55","59","-226","-87","-363",
"제주특별자치도","계","20 - 24세","순이동[명]","명","-790","-939","-559","-614","-618","-948","-623","-716","-560","-552","-617","-275","-55","-157","63","224","-185","-866","-942","-1371",
"제주특별자치도","계","25 - 29세","순이동[명]","명","-424","-915","-476","-395","-787","-1186","-722","-505","-442","-322","-66","205","459","552","597","754","330","-163","-236","-100",
"제주특별자치도","계","30 - 34세","순이동[명]","명","276","169","273","193","-173","-206","-11","145","183","334","858","1041","1889","1719","1821","1627","1163","521","620","676",
"제주특별자치도","계","35 - 39세","순이동[명]","명","288","207","204","27","-39","-166","-118","153","376","497","910","1410","1762","2037","2221","2171","1767","951","950","1035",
"제주특별자치도","계","40 - 44세","순이동[명]","명","153","7","130","-4","-39","-133","-115","27","159","514","752","1104","1375","1904","1779","1694","1026","504","603","910",
"제주특별자치도","계","45 - 49세","순이동[명]","명","69","-4","125","129","77","-17","-76","59","152","358","476","696","898","1494","1482","1546","951","471","460","504",
"제주특별자치도","계","50 - 54세","순이동[명]","명","86","33","62","66","84","130","-55","167","223","289","515","651","935","1359","1393","1252","743","449","284","375",
