"서울특별시","　정보통신업",47150058,46541983,0.52,49060800,48522480,0.50,51371809,50397481,0.45,54206487,51729807,0.31,60261592,54583710,0.67
"서울특별시","　금융 및 보험업",44388773,43010907,0.42,48226132,45858172,0.73,49469855,48771831,0.72,54859865,55538322,1.57,62755043,60068929,1.01
"서울특별시","　부동산업",43279230,42103177,0.43,45513460,44051898,0.50,45697133,43831247,-0.05,47000881,44472498,0.15,46172600,44239308,-0.06
"서울특별시","　사업서비스업",57958913,55722970,0.43,61750255,57733583,0.52,64416070,58823886,0.28,65511516,58211492,-0.15,68408201,59009955,0.20
"서울특별시","　공공 행정, 국방 및 사회보장 행정",15792926,14678787,-0.10,16478638,14767970,0.02,16732210,14712135,-0.01,16985837,14541889,-0.04,17567088,14802383,0.07
"서울특별시","　교육 서비스업",18690392,18139494,0.01,19051609,18211759,0.02,19945827,18588378,0.09,19423554,17915943,-0.17,20329970,18626104,0.17
"서울특별시","　보건업 및 사회복지 서비스업",17332817,16612416,0.13,18905734,17922773,0.34,20870510,19679859,0.44,21550670,19763897,0.02,23092177,21092132,0.33
"서울특별시","　문화 및 기타서비스업",12159649,11531462,-0.04,12698049,11676982,0.04,13141050,11863086,0.05,11284886,10126944,-0.44,12030997,10631863,0.13
"부산광역시","지역내총생산(시장가격)",87835601,85441974,1.58,89979896,86889875,1.69,93012134,89105372,2.55,91286486,85962709,-3.53,97805911,87629325,1.94
"부산광역시","순생산물세",6807300,6388458,0.21,6815267,6284848,-0.13,6927805,6428341,0.17,7178861,6466985,0.04,7587664,6473259,0.01
"부산광역시","총부가가치(기초가격)",81028301,79052308,1.37,83164629,80612184,1.82,86084329,82685227,2.38,84107625,79494304,-3.57,90218247,81160478,1.93
"부산광역시","농업, 임업 및 어업",512103,508683,0.00,422997,441594,-0.08,357755,391577,-0.05,437330,414677,0.02,440666,483472,0.08
"부산광역시","광제조업",14750926,14342297,-0.36,14624398,14198014,-0.17,15168905,14668393,0.54,14639950,13914755,-0.84,15044118,14084007,0.20
"부산광역시","　광업",25545,23579,0.01,12329,11632,-0.01,5753,5444,-0.01,8900,8930,0.00,9382,9668,0.00
"부산광역시","　제조업",14725381,14318723,-0.37,14612069,14187013,-0.15,15163152,14663793,0.55,14631050,13906542,-0.84,15034736,14075097,0.19
"부산광역시","　　음식료품 및 담배제조업",663268,630448,0.00,754403,695093,0.08,768233,703753,0.01,772776,687302,-0.02,826691,744923,0.07
"부산광역시","　　섬유 의복 및 가죽 제품 제조업",1164655,1065739,0.04,1121311,1006367,-0.07,1101662,932393,-0.09,1011872,843886,-0.11,890717,849974,0.01
"부산광역시","　　목재종이인쇄 및 복제업",344294,354492,-0.04,341437,325682,-0.03,345701,332794,0.01,349305,341461,0.01,384673,340756,0.00
"부산광역시","　　석탄 및 석유 화학제품 제조업",1584607,1611171,0.04,1447449,1499271,-0.13,1538273,1534157,0.04,1500914,1458249,-0.08,1658469,1540884,0.09
"부산광역시","　　비금속광물 및 금속제품 제조업",3900517,3788800,-0.23,3799514,3660002,-0.15,3911106,3723131,0.07,3785138,3571512,-0.17,4508857,3385039,-0.22
"부산광역시","　　전기 전자 및 정밀기기 제조업",1755284,1635502,-0.19,2029764,1925699,0.35,2338134,2498676,0.67,2380723,2534845,0.04,2390278,2581201,0.05
"부산광역시","　　기계 운송장비 및 기타 제품 제조업",5312756,5217549,0.02,5118191,5041367,-0.20,5160043,4897042,-0.16,4830322,4452927,-0.50,4375051,4614261,0.19
"부산광역시","전기, 가스, 증기 및 공기 조절 공급업",1359143,1622172,-0.29,1265671,1730861,0.10,1229361,1675381,-0.05,1771123,2220222,0.43,1415203,2195171,-0.02
"부산광역시","건설업",5141862,4819775,0.26,5453526,4868200,0.06,5698013,4838008,-0.04,5256066,4364889,-0.60,5277252,4242229,-0.16
"부산광역시","서비스업",59264267,57790991,1.76,61398037,59421498,1.90,63630295,61140788,1.97,62003156,58828516,-2.59,68041008,60422431,1.84
"부산광역시","　도매 및 소매업",8281376,8008542,0.12,8235860,7987435,-0.02,8285204,8223136,0.27,7598804,7702164,-0.56,7872515,7839840,0.15
"부산광역시","　운수 및 창고업",5600842,6356140,0.27,5560828,6706829,0.35,5844889,6916517,0.19,5217862,5757927,-1.05,8984856,6189018,0.43
