"시도별","경제활동별",2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021
"시도별","경제활동별",실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질,실질
"시도별","경제활동별",원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률
"경상북도","건설업",5115425,146774,3.0,5596846,481421,9.4,5495805,-101041,-1.8,5107111,-388694,-7.1,5345349,238238,4.7,4941726,-403623,-7.6,5044418,102692,2.1,5097639,53221,1.1,5507400,409761,8.0,5179302,-328098,-6.0,5262622,83320,1.6,5442338,179716,3.4,5344682,-97656,-1.8,6003570,658888,12.3,6161338,157768,2.6,6083027,-78311,-1.3,5180091,-902936,-14.8,4883559,-296532,-5.7,4617768,-265791,-5.4,4397629,-220139,-4.8
"경상북도","서비스업",22770344,338955,1.5,24135046,1364702,6.0,24270615,135569,0.6,25382281,1111666,4.6,26544458,1162177,4.6,27180087,635629,2.4,28158388,978301,3.6,28823386,664998,2.4,29982773,1159387,4.0,31328168,1345395,4.5,32509641,1181473,3.8,33430734,921093,2.8,34680507,1249773,3.7,35902717,1222210,3.5,37398665,1495948,4.2,37924477,525812,1.4,38834203,909726,2.4,39801529,967326,2.5,39282391,-519138,-1.3,40777102,1494711,3.8
"경상남도","지역내총생산(시장가격)",66357305,4428673,7.2,68827444,2470139,3.7,71667409,2839965,4.1,76018607,4351198,6.1,80266127,4247520,5.6,85284496,5018369,6.3,89539592,4255096,5.0,92664822,3125230,3.5,98297235,5632413,6.1,101258402,2961167,3.0,103911994,2653592,2.6,104475348,563354,0.5,104843574,368226,0.4,106590936,1747362,1.7,107343355,752419,0.7,106561346,-782009,-0.7,107224316,662970,0.6,109370902,2146586,2.0,103425415,-5945487,-5.4,105384664,1959249,1.9
"경상남도","농업, 임업 및 어업",3019782,-206745,-6.4,2764090,-255692,-8.5,2985298,221208,8.0,3154382,169084,5.7,3294173,139791,4.4,3357619,63446,1.9,3640927,283308,8.4,3611291,-29636,-0.8,3490956,-120335,-3.3,3349145,-141811,-4.1,3220254,-128891,-3.8,3380943,160689,5.0,3611131,230188,6.8,3569027,-42104,-1.2,3424494,-144533,-4.0,3555810,131316,3.8,3848917,293107,8.2,4035270,186353,4.8,3697430,-337840,-8.4,3651030,-46400,-1.3
"경상남도","광제조업",23844811,2249512,10.4,24695141,850330,3.6,26710602,2015461,8.2,28556392,1845790,6.9,30885461,2329069,8.2,33015537,2130076,6.9,35414206,2398669,7.3,37983960,2569754,7.3,41903037,3919077,10.3,42488887,585850,1.4,43440580,951693,2.2,41983652,-1456928,-3.4,41292059,-691593,-1.6,40870463,-421596,-1.0,40832075,-38388,-0.1,39169578,-1662497,-4.1,39490070,320492,0.8,40153800,663730,1.7,36736388,-3417412,-8.5,37226020,489632,1.3
"경상남도","전기, 가스, 증기 및 공기 조절 공급업",3017824,551561,22.4,3287143,269319,8.9,2962088,-325055,-9.9,2996168,34080,1.2,2851895,-144273,-4.8,2988470,136575,4.8,3329284,340814,11.4,3932394,603110,18.1,3952112,19718,0.5,3920698,-31414,-0.8,3665492,-255206,-6.5,3156568,-508924,-13.9,2902433,-254135,-8.1,2986099,83666,2.9,3051389,65290,2.2,3247629,196240,6.4,3224179,-23450,-0.7,3404645,180466,5.6,2901739,-502906,-14.8,3322616,420877,14.5
"경상남도","건설업",4928609,376794,8.3,5558166,629557,12.8,5840357,282191,5.1,5469297,-371060,-6.4,5550169,80872,1.5,6203596,653427,11.8,5774659,-428937,-6.9,5391067,-383592,-6.6,4940811,-450256,-8.4,4650105,-290706,-5.9,4783475,133370,2.9,5339584,556109,11.6,5038166,-301418,-5.6,5708458,670292,13.3,5978586,270128,4.7,6310432,331846,5.6,5863635,-446797,-7.1,5075589,-788046,-13.4,4574795,-500794,-9.9,4211122,-363673,-7.9
"경상남도","서비스업",28232004,1440863,5.4,29370839,1138835,4.0,29899816,528977,1.8,30962305,1062489,3.6,32429197,1466892,4.7,34008764,1579567,4.9,35555664,1546900,4.5,36159030,603366,1.7,37291687,1132657,3.1,39523821,2232134,6.0,41471878,1948057,4.9,42980432,1508554,3.6,44030532,1050100,2.4,45379714,1349182,3.1,45993876,614162,1.4,46417015,423139,0.9,47282082,865067,1.9,48946938,1664856,3.5,47818634,-1128304,-2.3,49463302,1644668,3.4
"제주특별자치도","지역내총생산(시장가격)",9693184,492974,5.4,9960579,267395,2.8,10579746,619167,6.2,10530282,-49464,-0.5,10740812,210530,2.0,11335159,594347,5.5,11450325,115166,1.0,12158772,708447,6.2,12380394,221622,1.8,13231976,851582,6.9,14067649,835673,6.3,14763437,695788,4.9,15785920,1022483,6.9,16946709,1160789,7.4,18307842,1361133,8.0,19144657,836815,4.6,18968300,-176357,-0.9,19186190,217890,1.1,17957495,-1228695,-6.4,18173026,215531,1.2
"제주특별자치도","농업, 임업 및 어업",1539229,6612,0.4,1578327,39098,2.5,1370457,-207870,-13.2,1532074,161617,11.8,1387738,-144336,-9.4,1482013,94275,6.8,1572874,90861,6.1,1938374,365500,23.2,1827957,-110417,-5.7,1810635,-17322,-0.9,1838061,27426,1.5,1867349,29288,1.6,1780209,-87140,-4.7,1715518,-64691,-3.6,1814901,99383,5.8,1873293,58392,3.2,1638278,-235015,-12.5,1615727,-22551,-1.4,1667043,51316,3.2,1675235,8192,0.5
"제주특별자치도","광제조업",410813,33344,8.8,445384,34571,8.4,460376,14992,3.4,484459,24083,5.2,444654,-39805,-8.2,494697,50043,11.3,543624,48927,9.9,573081,29457,5.4,505739,-67342,-11.8,526490,20751,4.1,529487,2997,0.6,563862,34375,6.5,591447,27585,4.9,688843,97396,16.5,750364,61521,8.9,807655,57291,7.6,769268,-38387,-4.8,725781,-43487,-5.7,694016,-31765,-4.4,727598,33582,4.8
"제주특별자치도","전기, 가스, 증기 및 공기 조절 공급업",113666,-14250,-11.1,159219,45553,40.1,169571,10352,6.5,213302,43731,25.8,243263,29961,14.0,254315,11052,4.5,303442,49127,19.3,289355,-14087,-4.6,295222,5867,2.0,351894,56672,19.2,332603,-19291,-5.5,350411,17808,5.4,390190,39779,11.4,369349,-20841,-5.3,335850,-33499,-9.1,365495,29645,8.8,349266,-16229,-4.4,321341,-27925,-8.0,353260,31919,9.9,376385,23125,6.5
"제주특별자치도","건설업",876436,-6376,-0.7,993830,117394,13.4,1050292,56462,5.7,965737,-84555,-8.1,931724,-34013,-3.5,939972,8248,0.9,796578,-143394,-15.3,871378,74800,9.4,897760,26382,3.0,1017984,120224,13.4,1146510,128526,12.6,1223465,76955,6.7,1320244,96779,7.9,1530408,210164,15.9,1916635,386227,25.2,2145254,228619,11.9,1752148,-393106,-18.3,1560731,-191417,-10.9,1257515,-303216,-19.4,1028798,-228717,-18.2
"제주특별자치도","서비스업",5890262,415020,7.6,5998207,107945,1.8,6288318,290111,4.8,6502068,213750,3.4,6923315,421247,6.5,7368041,444726,6.4,7461475,93434,1.3,7752758,291283,3.9,8053655,300897,3.9,8635663,582008,7.2,9220634,584971,6.8,9724730,504096,5.5,10516447,791717,8.1,11254739,738292,7.0,11916742,662003,5.9,12322284,405542,3.4,12975082,652798,5.3,13485756,510674,3.9,12627736,-858020,-6.4,13066189,438453,3.5
